hour,day,month,weekday,electricity_lag1,electricity_lag24,electricity_rolling24,is_holiday,is_semester,is_exam,campus_id_x,campus_id_y,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,water_lag1h,water_lag24h,water_lag168h,water_rolling7d,electricity_true,water_true,garbage_true,electricity_pred,water_pred,garbage_pred,is_anomaly,electricity_cost_actual,water_cost_actual,garbage_cost_actual,total_cost_actual,electricity_cost_pred,water_cost_pred,garbage_cost_pred,total_cost_pred,cost_difference
18,11,10,0,11.776342954545456,9.311785321100917,11.170933945100556,0.0,0,0,1.0,1.0,6.828333333333333,12.606666666666666,2.2800000000000002,49.31666666666667,21.331666666666667,161.4,174.95891666666665,122.28063419593333,121.71696752926667,168.14405670637012,10.651640855855856,175.00945000000002,169.0915055107695,11.041751,169.86835,226.10175,0,85.21312684684685,7875.42525,12681.862913307714,20642.50129015456,88.33401,7644.0757,16957.63,24690.041,-4047.5397254704403
19,11,10,0,10.651640855855856,9.48951240909091,11.187567299267222,0.0,0,0,1.0,1.0,5.765,10.991666666666667,2.165,54.46666666666667,18.455,166.31666666666666,175.00945000000002,122.35561752926667,121.75906752926667,168.46128437980704,9.888712909090911,175.0533166666667,119.12378107318487,10.060026,169.86835,103.89877,0,79.10970327272729,7877.399250000001,8934.283580488865,16890.792533761596,80.48021,7644.0757,7792.408,15516.964,1373.8286665740961
20,11,10,0,9.888712909090911,10.240575954545456,11.193365899646011,0.0,0,0,1.0,1.0,4.58,9.378333333333334,2.2983333333333333,61.25,16.380000000000003,158.05,175.0533166666667,122.37948419593334,121.76230086260001,168.77904131911697,10.379742363636364,175.1454666666667,108.34940587654597,9.724877,169.86835,103.995964,0,83.03793890909091,7881.546000000001,8126.205440740948,16090.78937965004,77.79902,7644.0757,7799.6973,15521.572,569.2171140250393
21,11,10,0,10.379742363636364,10.233605837104072,11.192630085657084,0.0,0,0,1.0,1.0,3.2866666666666666,8.4,2.5233333333333334,66.43333333333334,18.185,159.43333333333334,175.1454666666667,122.38118419593334,121.76288419593334,169.0970944885856,10.215946301369865,175.19581666666667,59.89885858677611,10.117588,169.86835,65.76287,0,81.72757041095892,7883.81175,4492.414394008208,12457.953714419167,80.940704,7644.0757,4932.2153,12657.232,-199.27870745583277
22,11,10,0,10.215946301369865,9.859310642201836,11.202443748292614,0.0,0,0,1.0,1.0,2.4466666666666668,7.66,2.96,72.0,19.02,154.98333333333332,175.19581666666667,122.39891752926668,121.7718008626,169.41550847154633,10.094838545454547,175.26535,59.74690260075102,9.816208,169.86835,68.174164,0,80.75870836363637,7886.940750000001,4481.017695056326,12448.717153419962,78.52966,7644.0757,5113.0625,12835.668,-386.9508153300376
23,11,10,0,10.094838545454547,9.612368642533937,11.207163467372553,0.0,0,0,1.0,1.0,2.2383333333333337,7.446666666666667,3.0366666666666666,73.45,19.029999999999998,149.01666666666668,175.26535,122.4016008626,121.77918419593334,169.73414427990386,9.725641900452489,175.31,55.09137277311331,9.797194,169.86835,69.86852,0,77.80513520361991,7888.95,4131.852957983498,12098.608093187118,78.37755,7644.0757,5240.139,12962.592,-863.9837036878816
0,12,10,1,9.725641900452489,9.316685707762558,11.20984767902121,0.0,0,0,1.0,1.0,1.8966666666666667,7.13,2.6366666666666663,73.03333333333333,18.86,146.81666666666666,175.31,173.76685,170.38738333333333,169.99908505371337,9.381106787330317,214.89743333333334,64.54339756007937,9.176653,203.40627,76.33325,0,75.04885429864254,9670.3845,4840.754817005953,14586.188171304595,73.41322,9153.282,5724.994,14951.689,-365.501281820405
1,12,10,1,9.381106787330317,9.14886659090909,11.211992853410651,0.0,0,0,1.0,1.0,1.0766666666666667,6.6483333333333325,2.015,72.33333333333333,20.045,150.53333333333333,214.89743333333334,173.80435,170.39516666666665,170.264151422761,9.200350776255707,214.92631666666665,56.58863748245704,9.258158,206.96486,75.61636,0,73.60280621004566,9671.684249999998,4244.147811184278,13989.43486739432,74.06526,9313.419,5671.227,15058.711,-1069.2760701056795
2,12,10,1,9.200350776255707,9.122959452054795,11.21441645010534,0.0,0,0,1.0,1.0,0.6133333333333333,5.995,1.7083333333333333,74.06666666666666,18.845000000000002,152.85,214.92631666666665,173.85048333333333,170.39773333333332,170.5293732481578,9.181125772727274,214.955,67.46120103398906,8.9167795,206.96486,75.60364,0,73.44900618181819,9672.975,5059.590077549179,14806.014083730997,71.334236,9313.419,5670.273,15055.025,-249.0113068940027
3,12,10,1,9.181125772727274,9.113685479452055,11.21925052164263,0.0,0,0,1.0,1.0,0.20666666666666667,5.655,1.5450000000000002,74.95,19.134999999999998,151.43333333333334,214.955,173.8936666666667,170.39773333333332,170.7947627322848,9.229703196347032,214.98316666666668,61.9407921123056,8.945409,206.96486,75.86005,0,73.83762557077625,9674.2425,4645.55940842292,14393.639533993697,71.56327,9313.419,5689.5034,15074.486,-680.8467941313029
4,12,10,1,9.229703196347032,9.472492545454545,11.220956541913836,0.0,0,0,1.0,1.0,0.005000000000000001,5.395,1.8533333333333333,77.8,18.91,151.38333333333333,214.98316666666668,174.00296666666665,170.47413333333333,171.05991769260228,9.51343703196347,215.02016666666668,60.37259389535001,9.181665,206.96486,76.7265,0,76.10749625570776,9675.907500000001,4527.944542151251,14279.959538406962,73.45332,9313.419,5754.488,15141.359,-861.3998365930383
5,12,10,1,9.51343703196347,9.518867837837837,11.219771892889812,0.0,0,0,1.0,1.0,0.19666666666666668,5.319999999999999,2.13,80.0,17.89,150.65,215.02016666666668,174.04476666666667,170.48996666666665,171.32517185926895,9.490436261261262,215.05266666666665,68.22720481499526,9.568867,206.96486,75.752914,0,75.9234900900901,9677.369999999999,5117.040361124645,14870.333851214735,76.550934,9313.419,5681.4688,15071.438,-201.10462534776525
6,12,10,1,9.490436261261262,10.0100585,11.216689500638681,0.0,0,0,1.0,1.0,0.3716666666666667,5.276666666666667,2.3033333333333332,81.13333333333334,16.915000000000003,151.9,215.05266666666665,174.10365,170.4966333333333,171.58779760502702,9.93608108597285,214.61775862068964,59.57047128365692,10.149904,206.96486,75.89026,0,79.4886486877828,9657.799137931033,4467.785346274269,14205.073132893085,81.199234,9313.419,5691.7695,15086.388,-881.3145624194149
7,12,10,1,9.93608108597285,10.93555599078341,11.21894551062332,0.0,0,0,1.0,1.0,1.595,6.366666666666666,2.8033333333333332,78.0,16.64,151.05,214.61775862068964,174.16516666666666,170.49996666666667,171.84767131534448,10.989700230414748,214.15875,56.40223961150017,10.728698,206.96486,78.946144,0,87.91760184331798,9637.14375,4230.167970862512,13955.229322705829,85.82958,9313.419,5920.961,15320.209,-1364.979661669171
8,12,10,1,10.989700230414748,11.940458318181818,11.217396897595101,0.0,0,0,1.0,1.0,5.471666666666667,9.458333333333334,3.7199999999999998,67.48333333333333,13.45,127.91666666666667,214.15875,174.21308333333334,170.55035,172.11335881534447,11.903291605504588,215.18585,184.1596765330686,12.013324,206.96486,191.50485,0,95.2263328440367,9683.36325,13811.975739980144,23590.56532282418,96.10659,9313.419,14362.864,23772.39,-181.82530217582098
9,12,10,1,11.903291605504588,12.629893594470046,11.227475593230501,0.0,0,0,1.0,1.0,8.943333333333333,12.565,4.466666666666667,57.733333333333334,12.31,66.15,215.18585,174.27411666666666,170.59925,172.3791544502651,12.871782289719626,215.25291666666666,196.18218273873757,13.019129,206.96486,251.13324,0,102.974258317757,9686.38125,14713.663705405317,24503.019213723077,104.15303,9313.419,18834.992,28252.564,-3749.545239401923
10,12,10,1,12.871782289719626,13.393861889400922,11.250122771938953,0.0,0,0,1.0,1.0,9.879999999999999,14.408333333333333,5.4399999999999995,54.78333333333333,17.94,30.016666666666666,215.25291666666666,174.37984999999998,170.64301666666668,172.6451145693127,13.937394178403757,215.32431666666665,188.07940506427917,13.238483,206.96486,247.81477,0,111.49915342723006,9689.594249999998,14105.955379820938,23907.048783248167,105.90787,9313.419,18586.107,28005.434,-4098.384810501833
11,12,10,1,13.937394178403757,13.602412990654207,11.302042698915661,0.0,0,0,1.0,1.0,10.725,15.753333333333334,5.7716666666666665,51.46666666666667,20.861666666666668,44.516666666666666,215.32431666666665,174.45851666666667,170.73818333333332,172.9118937359794,14.848491238095239,215.5570833333333,226.22025908135038,14.141879,206.65479,267.57446,0,118.78792990476191,9700.068749999999,16966.51943110128,26785.376111006037,113.13503,9299.465,20068.084,29480.684,-2695.307482743963
12,12,10,1,14.848491238095239,14.164212019704433,11.329729058213692,0.0,0,0,1.0,1.0,11.661666666666667,16.71,5.866666666666666,48.75,21.1,67.13333333333334,215.5570833333333,174.53123333333332,170.8776,173.17997875582066,14.828684642857144,215.9158833333333,207.20365422843852,14.688702,206.65479,268.47415,0,118.62947714285716,9716.21475,15540.274067132888,25375.118294275744,117.50961,9299.465,20135.56,29552.535,-4177.416861974256
13,12,10,1,14.828684642857144,13.572267931034482,11.35609233542719,0.0,0,0,1.0,1.0,12.638333333333332,17.695,6.1899999999999995,46.81666666666667,21.511666666666667,52.35,215.9158833333333,174.62738333333334,171.05859999999998,173.42360351368993,14.204986584158416,211.9875593220339,223.13229576396242,14.642462,206.65479,266.4325,0,113.63989267326733,9539.440169491525,16734.92218229718,26388.002244461975,117.139694,9299.465,19982.438,29399.043,-3011.0407242880246
14,12,10,1,14.204986584158416,13.09661223255814,11.354580321107639,0.0,0,0,1.0,1.0,12.928333333333335,17.608333333333334,5.993333333333334,46.43333333333333,19.32,36.166666666666664,211.9875593220339,174.70110000000003,171.15663333333333,173.69091591448355,13.060323888888888,216.06511666666668,194.83102756101312,14.265571,206.96486,249.74503,0,104.4825911111111,9722.930250000001,14612.327067075983,24439.739908187097,114.124565,9313.419,18730.877,28158.422,-3718.681966812903
15,12,10,1,13.060323888888888,13.811750091324202,11.3294096241381,0.0,0,0,1.0,1.0,12.056666666666667,17.336666666666666,5.655,46.15,22.06,36.15,216.06511666666668,174.78488333333334,171.2304,173.95820440654705,13.207653364055298,216.13486666666668,193.50527847797525,12.853811,206.65479,246.85309,0,105.66122691244239,9726.069000000001,14512.895885848144,24344.626112760587,102.83049,9299.465,18513.982,27916.277,-3571.6512309894133
16,12,10,1,13.207653364055298,13.388416214953272,11.28544891660814,0.0,0,0,1.0,1.0,12.615,17.191666666666666,5.868333333333334,47.28333333333333,18.68,57.3,216.13486666666668,174.86293333333333,171.34216666666666,174.22524627162642,12.333359234234234,216.2052,190.23616323554987,13.10013,206.96486,246.90141,0,98.66687387387387,9729.234,14267.71224266624,24095.613116540117,104.80104,9313.419,18517.605,27935.824,-3840.2111022098834
17,12,10,1,12.333359234234234,11.776342954545456,11.286476124531262,0.0,0,0,1.0,1.0,12.520000000000001,16.970000000000002,5.775,47.666666666666664,17.91,45.56666666666667,216.2052,174.95891666666665,171.39811666666665,174.49229567638832,11.80099594470046,216.26241666666667,194.33742514457143,11.90939,206.96486,244.28506,0,94.40796755760368,9731.80875,14575.306885842858,24401.523603400463,95.27512,9313.419,18321.379,27730.074,-3328.550615349537
18,12,10,1,11.80099594470046,10.651640855855856,11.285076096446362,0.0,0,0,1.0,1.0,11.858333333333333,16.765,6.0600000000000005,49.21666666666667,20.555,56.28333333333333,216.26241666666667,175.00945000000002,171.45461666666668,174.75922256130895,10.618040181818182,216.29833333333332,190.73373530878487,11.098503,206.96486,244.43324,0,84.94432145454546,9733.425,14305.030148158865,24123.39946961341,88.788025,9313.419,18332.494,27734.701,-3611.3017022615895
19,12,10,1,10.618040181818182,9.888712909090911,11.288357391518643,0.0,0,0,1.0,1.0,12.073333333333332,15.825,6.391666666666667,53.43333333333333,15.030000000000001,56.916666666666664,216.29833333333332,175.0533166666667,171.55526666666668,175.02581085495973,9.967463990825689,216.3421,132.2849956426514,10.134381,206.96486,109.99855,0,79.73971192660551,9735.3945,9921.374673198856,19736.508885125462,81.07505,9313.419,8249.892,17644.387,2092.1221663754623
20,12,10,1,9.967463990825689,10.379742363636364,11.284593710831684,0.0,0,0,1.0,1.0,11.33,15.01,6.668333333333334,57.4,14.955000000000002,64.38333333333334,216.3421,175.1454666666667,171.6106,175.2922793073407,10.289414027149322,216.37730000000002,127.61180880530115,10.038347,206.96486,114.67054,0,82.31531221719457,9736.978500000001,9570.885660397586,19390.179472614782,80.30678,9313.419,8600.29,17994.016,1396.1638476147818
21,12,10,1,10.289414027149322,10.215946301369865,11.28346557365687,0.0,0,0,1.0,1.0,10.945,14.561666666666667,7.168333333333334,61.18333333333333,15.195,53.36666666666667,216.37730000000002,175.19581666666667,171.65851666666669,175.55865301765817,10.188871009174312,216.4093,64.23630816602497,10.03781,206.96486,76.44239,0,81.5109680733945,9738.4185,4817.723112451873,14637.652580525268,80.30248,9313.419,5733.179,15126.9,-489.2478100997323
22,12,10,1,10.188871009174312,10.094838545454547,11.278669555058727,0.0,0,0,1.0,1.0,10.983333333333333,14.215,7.555000000000001,64.2,13.6,54.733333333333334,216.4093,175.26535,171.7668833333333,175.82457216448356,9.9797340990991,216.4413,61.58722184906586,9.961594,206.96486,76.29174,0,79.8378727927928,9739.8585,4619.04163867994,14438.738011472731,79.69275,9313.419,5721.8804,15114.992,-676.2541760272688
23,12,10,1,9.9797340990991,9.725641900452489,11.290283197464113,0.0,0,0,1.0,1.0,10.831666666666667,13.808333333333334,7.8149999999999995,67.03333333333333,12.67,54.68333333333333,216.4413,175.31,171.8152,176.09039022003913,10.004369318181817,216.47263333333333,63.13560805525829,9.949777,206.74037,77.73473,0,80.03495454545454,9741.2685,4735.170604144371,14556.474058689826,79.59821,9303.316,5830.105,15213.02,-656.545472560174
0,13,10,2,10.004369318181817,9.381106787330317,11.294789466646451,0.0,0,0,1.0,1.0,9.993333333333334,13.701666666666666,8.001666666666667,68.5,16.695,48.5,216.47263333333333,214.89743333333334,210.23076666666665,175.57142983645738,9.489257247706423,123.04542222493333,49.615516430220595,9.503641,202.67453,73.0022,0,75.91405798165138,5537.044000122,3721.1637322665447,9334.121790370196,76.02913,9120.354,5475.165,14671.548,-5337.426061192304
1,13,10,2,9.489257247706423,9.200350776255707,11.297833928620646,0.0,0,0,1.0,1.0,9.293333333333333,13.586666666666668,7.733333333333333,67.73333333333333,19.345000000000002,39.483333333333334,123.04542222493333,214.92631666666665,217.79910714285714,175.00750105718402,9.273417863636364,123.05907222493333,39.4404619719288,9.210736,199.98999,73.65575,0,74.18734290909092,5537.658250122,2958.03464789466,8569.880240925751,73.68589,8999.55,5524.181,14597.416,-6027.535774699249
2,13,10,2,9.273417863636364,9.181125772727274,11.298900028999434,0.0,0,0,1.0,1.0,9.086666666666668,12.895000000000001,7.3983333333333325,69.16666666666667,16.415,43.28333333333333,123.05907222493333,214.955,210.30066666666664,174.48820823312607,9.206712181818181,123.05947222493334,41.223425823547,9.189534,199.98999,72.43963,0,73.65369745454545,5537.676250122,3091.756936766025,8703.08688434257,73.51627,8999.55,5432.972,14506.039,-5802.952178157429
3,13,10,2,9.206712181818181,9.229703196347032,11.281977929307404,0.0,0,0,1.0,1.0,8.586666666666668,12.281666666666666,7.081666666666666,70.5,15.44,45.766666666666666,123.05947222493334,214.98316666666668,210.328,173.94572400527053,8.823572803738317,119.19064972027118,50.89875271031152,9.053262,199.98999,72.06705,0,70.58858242990654,5363.579237412203,3817.406453273364,9251.574273115473,72.426094,8999.55,5405.0283,14477.004,-5225.429633134527
4,13,10,2,8.823572803738317,9.51343703196347,11.277625749945289,0.0,0,0,1.0,1.0,7.776666666666667,11.585,6.908333333333333,73.11666666666666,15.945,55.46666666666667,119.19064972027118,215.02016666666668,210.36371666666668,173.42620280819673,9.408984727272726,123.08415555826667,48.904599205624365,8.827055,197.46378,71.65189,0,75.2718778181818,5538.787000122,3667.8449404218272,9281.903818362009,70.61644,8885.87,5373.892,14330.379,-5048.475087887991
5,13,10,2,9.408984727272726,9.490436261261262,11.280930070498798,0.0,0,0,1.0,1.0,7.418333333333333,11.403333333333334,6.906666666666667,74.01666666666667,16.89,56.766666666666666,123.08415555826667,215.05266666666665,210.39440000000002,172.9065373650912,9.569739954545454,123.09060555826666,47.19650610026671,9.459419,199.98999,72.650345,0,76.55791963636364,5539.077250122,3539.7379575200034,9155.373127278366,75.675354,8999.55,5448.776,14524.002,-5368.628825846634
6,13,10,2,9.569739954545454,9.93608108597285,11.266444314465614,0.0,0,0,1.0,1.0,7.498333333333333,11.436666666666667,6.923333333333334,73.93333333333334,16.635,55.53333333333333,123.09060555826666,214.61775862068964,210.4210666666667,172.38672460055705,9.588422941176471,123.09252222493333,48.216469556942634,10.185408,199.98999,72.83285,0,76.70738352941177,5539.163500122,3616.2352167706977,9232.106100422108,81.48326,8999.55,5462.4634,14543.496,-5311.389993327892
7,13,10,2,9.588422941176471,10.989700230414748,11.268479700312533,0.0,0,0,1.0,1.0,7.421666666666667,11.508333333333333,7.068333333333333,74.3,17.509999999999998,53.63333333333333,123.09252222493333,214.15875,210.46501666666666,171.86676332411818,11.03854949074074,123.11152222493334,50.45258767099755,10.266307,199.98999,74.22991,0,88.30839592592592,5540.018500122001,3783.9440753248164,9412.270971372742,82.130455,8999.55,5567.243,14648.924,-5236.652856752258
8,13,10,2,11.03854949074074,11.903291605504588,11.266682254628629,0.0,0,0,1.0,1.0,7.888333333333334,12.068333333333333,7.458333333333333,73.45,18.435,48.13333333333333,123.11152222493334,215.18585,210.51708333333332,171.34660426049436,11.860152909090909,123.13036064453333,144.45264265624186,11.814948,199.98999,181.75385,0,94.88122327272727,5540.866229003999,10833.948199218139,16469.695651494865,94.519585,8999.55,13631.538,22725.607,-6255.911770380135
9,13,10,2,11.860152909090909,12.871782289719626,11.245692198996371,0.0,0,0,1.0,1.0,8.56,13.416666666666666,7.9,69.28333333333333,22.495,44.13333333333333,123.13036064453333,215.25291666666666,210.575,170.82615868893404,12.368020954545454,123.14014397786667,143.88173180600438,12.726185,195.39893,204.72011,0,98.94416763636363,5541.306479004,10791.12988545033,16431.380532090694,101.80948,8792.951,15354.008,24248.77,-7817.388999159306
